survtype,countryname,yearweek,pathogen,pathogentype,pathogensubtype,indicator,age,value
primary care sentinel,Denmark,2023-W36,Influenza,Influenza,total,detections,total,1
primary care sentinel,Denmark,2023-W36,Influenza,Influenza,total,positivity,total,1
primary care sentinel,Denmark,2023-W36,Influenza,Influenza,total,tests,total,103
primary care sentinel,Denmark,2023-W36,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Denmark,2023-W36,Influenza,Influenza A,total,detections,total,1
primary care sentinel,Denmark,2023-W36,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Denmark,2023-W36,RSV,RSV,RSV,detections,total,0
primary care sentinel,Denmark,2023-W36,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Denmark,2023-W36,RSV,RSV,RSV,tests,total,103
primary care sentinel,Denmark,2023-W36,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,5
primary care sentinel,Denmark,2023-W36,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,4.9
primary care sentinel,Denmark,2023-W36,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,103
primary care sentinel,Denmark,2023-W35,Influenza,Influenza,total,detections,total,2
primary care sentinel,Denmark,2023-W35,Influenza,Influenza,total,positivity,total,2.4
primary care sentinel,Denmark,2023-W35,Influenza,Influenza,total,tests,total,83
primary care sentinel,Denmark,2023-W35,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Denmark,2023-W35,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Denmark,2023-W35,Influenza,Influenza A,total,detections,total,2
primary care sentinel,Denmark,2023-W35,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Denmark,2023-W35,RSV,RSV,RSV,detections,total,0
primary care sentinel,Denmark,2023-W35,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Denmark,2023-W35,RSV,RSV,RSV,tests,total,83
primary care sentinel,Denmark,2023-W35,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,6
primary care sentinel,Denmark,2023-W35,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,7.2
primary care sentinel,Denmark,2023-W35,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,83
primary care sentinel,Denmark,2023-W34,Influenza,Influenza,total,detections,total,1
primary care sentinel,Denmark,2023-W34,Influenza,Influenza,total,positivity,total,1.6
primary care sentinel,Denmark,2023-W34,Influenza,Influenza,total,tests,total,64
primary care sentinel,Denmark,2023-W34,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Denmark,2023-W34,Influenza,Influenza A,total,detections,total,1
primary care sentinel,Denmark,2023-W34,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Denmark,2023-W34,RSV,RSV,RSV,detections,total,0
primary care sentinel,Denmark,2023-W34,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Denmark,2023-W34,RSV,RSV,RSV,tests,total,64
primary care sentinel,Denmark,2023-W34,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,14
primary care sentinel,Denmark,2023-W34,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,21.9
primary care sentinel,Denmark,2023-W34,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,64
primary care sentinel,Denmark,2023-W33,Influenza,Influenza,total,detections,total,0
primary care sentinel,Denmark,2023-W33,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Denmark,2023-W33,Influenza,Influenza,total,tests,total,56
primary care sentinel,Denmark,2023-W33,Influenza,Influenza A,total,detections,total,0
primary care sentinel,Denmark,2023-W33,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Denmark,2023-W33,RSV,RSV,RSV,detections,total,0
primary care sentinel,Denmark,2023-W33,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Denmark,2023-W33,RSV,RSV,RSV,tests,total,56
primary care sentinel,Denmark,2023-W33,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,7
primary care sentinel,Denmark,2023-W33,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,12.5
primary care sentinel,Denmark,2023-W33,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,56
primary care sentinel,Denmark,2023-W32,Influenza,Influenza,total,detections,total,0
primary care sentinel,Denmark,2023-W32,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Denmark,2023-W32,Influenza,Influenza,total,tests,total,29
primary care sentinel,Denmark,2023-W32,Influenza,Influenza A,total,detections,total,0
primary care sentinel,Denmark,2023-W32,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Denmark,2023-W32,RSV,RSV,RSV,detections,total,0
primary care sentinel,Denmark,2023-W32,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Denmark,2023-W32,RSV,RSV,RSV,tests,total,29
primary care sentinel,Denmark,2023-W32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Denmark,2023-W32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,3.4
primary care sentinel,Denmark,2023-W32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,29
primary care sentinel,Denmark,2023-W31,Influenza,Influenza,total,detections,total,1
primary care sentinel,Denmark,2023-W31,Influenza,Influenza,total,positivity,total,3
primary care sentinel,Denmark,2023-W31,Influenza,Influenza,total,tests,total,33
primary care sentinel,Denmark,2023-W31,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Denmark,2023-W31,Influenza,Influenza A,total,detections,total,1
primary care sentinel,Denmark,2023-W31,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Denmark,2023-W31,RSV,RSV,RSV,detections,total,0
primary care sentinel,Denmark,2023-W31,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Denmark,2023-W31,RSV,RSV,RSV,tests,total,33
primary care sentinel,Denmark,2023-W31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,5
primary care sentinel,Denmark,2023-W31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,15.2
primary care sentinel,Denmark,2023-W31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,33
primary care sentinel,Denmark,2023-W30,Influenza,Influenza,total,detections,total,3
primary care sentinel,Denmark,2023-W30,Influenza,Influenza,total,positivity,total,8.3
primary care sentinel,Denmark,2023-W30,Influenza,Influenza,total,tests,total,36
primary care sentinel,Denmark,2023-W30,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Denmark,2023-W30,Influenza,Influenza A,A(H3),detections,total,2
primary care sentinel,Denmark,2023-W30,Influenza,Influenza A,total,detections,total,3
primary care sentinel,Denmark,2023-W30,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Denmark,2023-W30,RSV,RSV,RSV,detections,total,0
primary care sentinel,Denmark,2023-W30,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Denmark,2023-W30,RSV,RSV,RSV,tests,total,36
primary care sentinel,Denmark,2023-W30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
primary care sentinel,Denmark,2023-W30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,8.3
primary care sentinel,Denmark,2023-W30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,36
primary care sentinel,Denmark,2023-W29,Influenza,Influenza,total,detections,total,0
primary care sentinel,Denmark,2023-W29,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Denmark,2023-W29,Influenza,Influenza,total,tests,total,37
primary care sentinel,Denmark,2023-W29,Influenza,Influenza A,total,detections,total,0
primary care sentinel,Denmark,2023-W29,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Denmark,2023-W29,RSV,RSV,RSV,detections,total,0
primary care sentinel,Denmark,2023-W29,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Denmark,2023-W29,RSV,RSV,RSV,tests,total,37
primary care sentinel,Denmark,2023-W29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Denmark,2023-W29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,2.7
primary care sentinel,Denmark,2023-W29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,37
primary care sentinel,Denmark,2023-W28,Influenza,Influenza,total,detections,total,1
primary care sentinel,Denmark,2023-W28,Influenza,Influenza,total,positivity,total,2.7
primary care sentinel,Denmark,2023-W28,Influenza,Influenza,total,tests,total,37
primary care sentinel,Denmark,2023-W28,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Denmark,2023-W28,Influenza,Influenza A,total,detections,total,1
primary care sentinel,Denmark,2023-W28,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Denmark,2023-W28,RSV,RSV,RSV,detections,total,0
primary care sentinel,Denmark,2023-W28,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Denmark,2023-W28,RSV,RSV,RSV,tests,total,37
primary care sentinel,Denmark,2023-W28,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Denmark,2023-W28,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,2.7
primary care sentinel,Denmark,2023-W28,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,37
primary care sentinel,Denmark,2023-W27,Influenza,Influenza,total,detections,total,2
primary care sentinel,Denmark,2023-W27,Influenza,Influenza,total,positivity,total,5.9
primary care sentinel,Denmark,2023-W27,Influenza,Influenza,total,tests,total,34
primary care sentinel,Denmark,2023-W27,Influenza,Influenza A,A(H1)pdm09,detections,total,2
primary care sentinel,Denmark,2023-W27,Influenza,Influenza A,total,detections,total,2
primary care sentinel,Denmark,2023-W27,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Denmark,2023-W27,RSV,RSV,RSV,detections,total,0
primary care sentinel,Denmark,2023-W27,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Denmark,2023-W27,RSV,RSV,RSV,tests,total,34
primary care sentinel,Denmark,2023-W27,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
primary care sentinel,Denmark,2023-W27,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,11.8
primary care sentinel,Denmark,2023-W27,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,34
primary care sentinel,Denmark,2023-W26,Influenza,Influenza,total,detections,total,1
primary care sentinel,Denmark,2023-W26,Influenza,Influenza,total,positivity,total,2.7
primary care sentinel,Denmark,2023-W26,Influenza,Influenza,total,tests,total,37
primary care sentinel,Denmark,2023-W26,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Denmark,2023-W26,Influenza,Influenza A,total,detections,total,1
primary care sentinel,Denmark,2023-W26,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Denmark,2023-W26,RSV,RSV,RSV,detections,total,0
primary care sentinel,Denmark,2023-W26,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Denmark,2023-W26,RSV,RSV,RSV,tests,total,37
primary care sentinel,Denmark,2023-W26,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Denmark,2023-W26,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,2.7
primary care sentinel,Denmark,2023-W26,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,37
primary care sentinel,Denmark,2023-W25,Influenza,Influenza,total,detections,total,0
primary care sentinel,Denmark,2023-W25,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Denmark,2023-W25,Influenza,Influenza,total,tests,total,46
primary care sentinel,Denmark,2023-W25,Influenza,Influenza A,total,detections,total,0
primary care sentinel,Denmark,2023-W25,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Denmark,2023-W25,RSV,RSV,RSV,detections,total,0
primary care sentinel,Denmark,2023-W25,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Denmark,2023-W25,RSV,RSV,RSV,tests,total,46
primary care sentinel,Denmark,2023-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Denmark,2023-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,2.2
primary care sentinel,Denmark,2023-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,46
primary care sentinel,Denmark,2023-W24,Influenza,Influenza,total,detections,total,2
primary care sentinel,Denmark,2023-W24,Influenza,Influenza,total,positivity,total,3.3
primary care sentinel,Denmark,2023-W24,Influenza,Influenza,total,tests,total,61
primary care sentinel,Denmark,2023-W24,Influenza,Influenza A,A(H1)pdm09,detections,total,2
primary care sentinel,Denmark,2023-W24,Influenza,Influenza A,total,detections,total,2
primary care sentinel,Denmark,2023-W24,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Denmark,2023-W24,RSV,RSV,RSV,detections,total,0
primary care sentinel,Denmark,2023-W24,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Denmark,2023-W24,RSV,RSV,RSV,tests,total,61
primary care sentinel,Denmark,2023-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Denmark,2023-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,1.6
primary care sentinel,Denmark,2023-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,61
primary care sentinel,Denmark,2023-W23,Influenza,Influenza,total,detections,total,1
primary care sentinel,Denmark,2023-W23,Influenza,Influenza,total,positivity,total,2.4
primary care sentinel,Denmark,2023-W23,Influenza,Influenza,total,tests,total,41
primary care sentinel,Denmark,2023-W23,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Denmark,2023-W23,Influenza,Influenza A,total,detections,total,1
primary care sentinel,Denmark,2023-W23,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Denmark,2023-W23,RSV,RSV,RSV,detections,total,0
primary care sentinel,Denmark,2023-W23,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Denmark,2023-W23,RSV,RSV,RSV,tests,total,41
primary care sentinel,Denmark,2023-W23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
primary care sentinel,Denmark,2023-W23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,7.3
primary care sentinel,Denmark,2023-W23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,41
primary care sentinel,Denmark,2023-W22,Influenza,Influenza,total,detections,total,1
primary care sentinel,Denmark,2023-W22,Influenza,Influenza,total,positivity,total,1.6
primary care sentinel,Denmark,2023-W22,Influenza,Influenza,total,tests,total,63
primary care sentinel,Denmark,2023-W22,Influenza,Influenza A,total,detections,total,0
primary care sentinel,Denmark,2023-W22,Influenza,Influenza B,B (unknown),detections,total,1
primary care sentinel,Denmark,2023-W22,Influenza,Influenza B,total,detections,total,1
primary care sentinel,Denmark,2023-W22,RSV,RSV,RSV,detections,total,0
primary care sentinel,Denmark,2023-W22,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Denmark,2023-W22,RSV,RSV,RSV,tests,total,63
primary care sentinel,Denmark,2023-W22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
primary care sentinel,Denmark,2023-W22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,6.3
primary care sentinel,Denmark,2023-W22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,63
primary care sentinel,Denmark,2023-W21,Influenza,Influenza,total,detections,total,1
primary care sentinel,Denmark,2023-W21,Influenza,Influenza,total,positivity,total,1.6
primary care sentinel,Denmark,2023-W21,Influenza,Influenza,total,tests,total,62
primary care sentinel,Denmark,2023-W21,Influenza,Influenza A,total,detections,total,0
primary care sentinel,Denmark,2023-W21,Influenza,Influenza B,B (unknown),detections,total,1
primary care sentinel,Denmark,2023-W21,Influenza,Influenza B,total,detections,total,1
primary care sentinel,Denmark,2023-W21,RSV,RSV,RSV,detections,total,0
primary care sentinel,Denmark,2023-W21,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Denmark,2023-W21,RSV,RSV,RSV,tests,total,62
primary care sentinel,Denmark,2023-W21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
primary care sentinel,Denmark,2023-W21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,6.5
primary care sentinel,Denmark,2023-W21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,62
primary care sentinel,Denmark,2023-W20,Influenza,Influenza,total,detections,total,0
primary care sentinel,Denmark,2023-W20,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Denmark,2023-W20,Influenza,Influenza,total,tests,total,60
primary care sentinel,Denmark,2023-W20,Influenza,Influenza A,total,detections,total,0
primary care sentinel,Denmark,2023-W20,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Denmark,2023-W20,RSV,RSV,RSV,detections,total,0
primary care sentinel,Denmark,2023-W20,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Denmark,2023-W20,RSV,RSV,RSV,tests,total,60
primary care sentinel,Denmark,2023-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,9
primary care sentinel,Denmark,2023-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,15
primary care sentinel,Denmark,2023-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,60
primary care sentinel,Denmark,2023-W19,Influenza,Influenza,total,detections,total,5
primary care sentinel,Denmark,2023-W19,Influenza,Influenza,total,positivity,total,6.2
primary care sentinel,Denmark,2023-W19,Influenza,Influenza,total,tests,total,80
primary care sentinel,Denmark,2023-W19,Influenza,Influenza A,A(H1)pdm09,detections,total,5
primary care sentinel,Denmark,2023-W19,Influenza,Influenza A,total,detections,total,5
primary care sentinel,Denmark,2023-W19,Influenza,Influenza B,total,detections,total,0
primary care sentinel,Denmark,2023-W19,RSV,RSV,RSV,detections,total,0
primary care sentinel,Denmark,2023-W19,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Denmark,2023-W19,RSV,RSV,RSV,tests,total,80
primary care sentinel,Denmark,2023-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,10
primary care sentinel,Denmark,2023-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,12.5
primary care sentinel,Denmark,2023-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,80
primary care sentinel,Denmark,2023-W18,Influenza,Influenza,total,detections,total,4
primary care sentinel,Denmark,2023-W18,Influenza,Influenza,total,positivity,total,6.2
primary care sentinel,Denmark,2023-W18,Influenza,Influenza,total,tests,total,65
primary care sentinel,Denmark,2023-W18,Influenza,Influenza A,A(H1)pdm09,detections,total,3
primary care sentinel,Denmark,2023-W18,Influenza,Influenza A,total,detections,total,3
primary care sentinel,Denmark,2023-W18,Influenza,Influenza B,B (unknown),detections,total,1
primary care sentinel,Denmark,2023-W18,Influenza,Influenza B,total,detections,total,1
primary care sentinel,Denmark,2023-W18,RSV,RSV,RSV,detections,total,1
primary care sentinel,Denmark,2023-W18,RSV,RSV,RSV,positivity,total,1.5
primary care sentinel,Denmark,2023-W18,RSV,RSV,RSV,tests,total,65
primary care sentinel,Denmark,2023-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,7
primary care sentinel,Denmark,2023-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,10.8
primary care sentinel,Denmark,2023-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,65
primary care sentinel,Denmark,2023-W17,Influenza,Influenza,total,detections,total,8
primary care sentinel,Denmark,2023-W17,Influenza,Influenza,total,positivity,total,9
primary care sentinel,Denmark,2023-W17,Influenza,Influenza,total,tests,total,89
primary care sentinel,Denmark,2023-W17,Influenza,Influenza A,A (unknown),detections,total,2
primary care sentinel,Denmark,2023-W17,Influenza,Influenza A,A(H1)pdm09,detections,total,4
primary care sentinel,Denmark,2023-W17,Influenza,Influenza A,total,detections,total,6
primary care sentinel,Denmark,2023-W17,Influenza,Influenza B,B (unknown),detections,total,2
primary care sentinel,Denmark,2023-W17,Influenza,Influenza B,total,detections,total,2
primary care sentinel,Denmark,2023-W17,RSV,RSV,RSV,detections,total,0
primary care sentinel,Denmark,2023-W17,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Denmark,2023-W17,RSV,RSV,RSV,tests,total,89
primary care sentinel,Denmark,2023-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,7
primary care sentinel,Denmark,2023-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,7.9
primary care sentinel,Denmark,2023-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,89
primary care sentinel,Denmark,2023-W16,Influenza,Influenza,total,detections,total,2
primary care sentinel,Denmark,2023-W16,Influenza,Influenza,total,positivity,total,2.5
primary care sentinel,Denmark,2023-W16,Influenza,Influenza,total,tests,total,79
primary care sentinel,Denmark,2023-W16,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Denmark,2023-W16,Influenza,Influenza A,total,detections,total,1
primary care sentinel,Denmark,2023-W16,Influenza,Influenza B,B (unknown),detections,total,1
primary care sentinel,Denmark,2023-W16,Influenza,Influenza B,total,detections,total,1
primary care sentinel,Denmark,2023-W16,RSV,RSV,RSV,detections,total,0
primary care sentinel,Denmark,2023-W16,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Denmark,2023-W16,RSV,RSV,RSV,tests,total,79
primary care sentinel,Denmark,2023-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,12
primary care sentinel,Denmark,2023-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,15.2
primary care sentinel,Denmark,2023-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,79
primary care sentinel,Denmark,2023-W15,Influenza,Influenza,total,detections,total,8
primary care sentinel,Denmark,2023-W15,Influenza,Influenza,total,positivity,total,9.4
primary care sentinel,Denmark,2023-W15,Influenza,Influenza,total,tests,total,85
primary care sentinel,Denmark,2023-W15,Influenza,Influenza A,A(H1)pdm09,detections,total,5
primary care sentinel,Denmark,2023-W15,Influenza,Influenza A,total,detections,total,5
primary care sentinel,Denmark,2023-W15,Influenza,Influenza B,B (unknown),detections,total,3
primary care sentinel,Denmark,2023-W15,Influenza,Influenza B,total,detections,total,3
primary care sentinel,Denmark,2023-W15,RSV,RSV,RSV,detections,total,0
primary care sentinel,Denmark,2023-W15,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Denmark,2023-W15,RSV,RSV,RSV,tests,total,85
primary care sentinel,Denmark,2023-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,16
primary care sentinel,Denmark,2023-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,18.8
primary care sentinel,Denmark,2023-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,85
primary care sentinel,Denmark,2023-W14,Influenza,Influenza,total,detections,total,10
primary care sentinel,Denmark,2023-W14,Influenza,Influenza,total,positivity,total,19.2
primary care sentinel,Denmark,2023-W14,Influenza,Influenza,total,tests,total,52
primary care sentinel,Denmark,2023-W14,Influenza,Influenza A,A(H1)pdm09,detections,total,3
primary care sentinel,Denmark,2023-W14,Influenza,Influenza A,A(H3),detections,total,3
primary care sentinel,Denmark,2023-W14,Influenza,Influenza A,total,detections,total,6
primary care sentinel,Denmark,2023-W14,Influenza,Influenza B,B (unknown),detections,total,4
primary care sentinel,Denmark,2023-W14,Influenza,Influenza B,total,detections,total,4
primary care sentinel,Denmark,2023-W14,RSV,RSV,RSV,detections,total,0
primary care sentinel,Denmark,2023-W14,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Denmark,2023-W14,RSV,RSV,RSV,tests,total,52
primary care sentinel,Denmark,2023-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,6
primary care sentinel,Denmark,2023-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,11.5
primary care sentinel,Denmark,2023-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,52
primary care sentinel,Denmark,2023-W13,Influenza,Influenza,total,detections,total,22
primary care sentinel,Denmark,2023-W13,Influenza,Influenza,total,positivity,total,19.3
primary care sentinel,Denmark,2023-W13,Influenza,Influenza,total,tests,total,114
primary care sentinel,Denmark,2023-W13,Influenza,Influenza A,A(H1)pdm09,detections,total,8
primary care sentinel,Denmark,2023-W13,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Denmark,2023-W13,Influenza,Influenza A,total,detections,total,9
primary care sentinel,Denmark,2023-W13,Influenza,Influenza B,B (unknown),detections,total,13
primary care sentinel,Denmark,2023-W13,Influenza,Influenza B,total,detections,total,13
primary care sentinel,Denmark,2023-W13,RSV,RSV,RSV,detections,total,0
primary care sentinel,Denmark,2023-W13,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Denmark,2023-W13,RSV,RSV,RSV,tests,total,114
primary care sentinel,Denmark,2023-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,12
primary care sentinel,Denmark,2023-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,10.5
primary care sentinel,Denmark,2023-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,114
primary care sentinel,Denmark,2023-W12,Influenza,Influenza,total,detections,total,42
primary care sentinel,Denmark,2023-W12,Influenza,Influenza,total,positivity,total,26.8
primary care sentinel,Denmark,2023-W12,Influenza,Influenza,total,tests,total,157
primary care sentinel,Denmark,2023-W12,Influenza,Influenza A,A(H1)pdm09,detections,total,15
primary care sentinel,Denmark,2023-W12,Influenza,Influenza A,A(H3),detections,total,3
primary care sentinel,Denmark,2023-W12,Influenza,Influenza A,total,detections,total,18
primary care sentinel,Denmark,2023-W12,Influenza,Influenza B,B (unknown),detections,total,24
primary care sentinel,Denmark,2023-W12,Influenza,Influenza B,total,detections,total,24
primary care sentinel,Denmark,2023-W12,RSV,RSV,RSV,detections,total,2
primary care sentinel,Denmark,2023-W12,RSV,RSV,RSV,positivity,total,1.3
primary care sentinel,Denmark,2023-W12,RSV,RSV,RSV,tests,total,157
primary care sentinel,Denmark,2023-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,13
primary care sentinel,Denmark,2023-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,8.3
primary care sentinel,Denmark,2023-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,157
primary care sentinel,Denmark,2023-W11,Influenza,Influenza,total,detections,total,29
primary care sentinel,Denmark,2023-W11,Influenza,Influenza,total,positivity,total,19
primary care sentinel,Denmark,2023-W11,Influenza,Influenza,total,tests,total,153
primary care sentinel,Denmark,2023-W11,Influenza,Influenza A,A(H1)pdm09,detections,total,15
primary care sentinel,Denmark,2023-W11,Influenza,Influenza A,total,detections,total,15
primary care sentinel,Denmark,2023-W11,Influenza,Influenza B,B (unknown),detections,total,14
primary care sentinel,Denmark,2023-W11,Influenza,Influenza B,total,detections,total,14
primary care sentinel,Denmark,2023-W11,RSV,RSV,RSV,detections,total,1
primary care sentinel,Denmark,2023-W11,RSV,RSV,RSV,positivity,total,0.7
primary care sentinel,Denmark,2023-W11,RSV,RSV,RSV,tests,total,153
primary care sentinel,Denmark,2023-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,11
