survtype,countryname,yearweek,pathogen,pathogentype,pathogensubtype,indicator,age,value
primary care sentinel,EU/EEA,2022-W39,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,10
primary care sentinel,EU/EEA,2022-W39,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,412
primary care sentinel,EU/EEA,2022-W38,Influenza,Influenza,total,detections,total,18
primary care sentinel,EU/EEA,2022-W38,Influenza,Influenza,total,positivity,total,4.9
primary care sentinel,EU/EEA,2022-W38,Influenza,Influenza,total,tests,total,368
primary care sentinel,EU/EEA,2022-W38,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,EU/EEA,2022-W38,Influenza,Influenza A,A(H1)pdm09,detections,total,2
primary care sentinel,EU/EEA,2022-W38,Influenza,Influenza A,A(H3),detections,total,2
primary care sentinel,EU/EEA,2022-W38,Influenza,Influenza untyped,Influenza untyped,detections,total,13
primary care sentinel,EU/EEA,2022-W38,RSV,RSV,RSV,detections,total,15
primary care sentinel,EU/EEA,2022-W38,RSV,RSV,RSV,positivity,total,4.4
primary care sentinel,EU/EEA,2022-W38,RSV,RSV,RSV,tests,total,343
primary care sentinel,EU/EEA,2022-W38,RSV,RSV untyped,NA,detections,total,15
primary care sentinel,EU/EEA,2022-W38,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,33
primary care sentinel,EU/EEA,2022-W38,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,9.1
primary care sentinel,EU/EEA,2022-W38,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,361
primary care sentinel,EU/EEA,2022-W37,Influenza,Influenza,total,detections,total,17
primary care sentinel,EU/EEA,2022-W37,Influenza,Influenza,total,positivity,total,5.5
primary care sentinel,EU/EEA,2022-W37,Influenza,Influenza,total,tests,total,310
primary care sentinel,EU/EEA,2022-W37,Influenza,Influenza A,A(H1)pdm09,detections,total,4
primary care sentinel,EU/EEA,2022-W37,Influenza,Influenza A,A(H3),detections,total,2
primary care sentinel,EU/EEA,2022-W37,Influenza,Influenza B,B/Vic,detections,total,1
primary care sentinel,EU/EEA,2022-W37,Influenza,Influenza untyped,Influenza untyped,detections,total,10
primary care sentinel,EU/EEA,2022-W37,RSV,RSV,RSV,detections,total,7
primary care sentinel,EU/EEA,2022-W37,RSV,RSV,RSV,positivity,total,2.3
primary care sentinel,EU/EEA,2022-W37,RSV,RSV,RSV,tests,total,304
primary care sentinel,EU/EEA,2022-W37,RSV,RSV untyped,NA,detections,total,7
primary care sentinel,EU/EEA,2022-W37,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,27
primary care sentinel,EU/EEA,2022-W37,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,9
primary care sentinel,EU/EEA,2022-W37,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,300
primary care sentinel,EU/EEA,2022-W36,Influenza,Influenza,total,detections,total,18
primary care sentinel,EU/EEA,2022-W36,Influenza,Influenza,total,positivity,total,6.1
primary care sentinel,EU/EEA,2022-W36,Influenza,Influenza,total,tests,total,296
primary care sentinel,EU/EEA,2022-W36,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,EU/EEA,2022-W36,Influenza,Influenza A,A(H3),detections,total,3
primary care sentinel,EU/EEA,2022-W36,Influenza,Influenza untyped,Influenza untyped,detections,total,14
primary care sentinel,EU/EEA,2022-W36,RSV,RSV,RSV,detections,total,10
primary care sentinel,EU/EEA,2022-W36,RSV,RSV,RSV,positivity,total,3.5
primary care sentinel,EU/EEA,2022-W36,RSV,RSV,RSV,tests,total,283
primary care sentinel,EU/EEA,2022-W36,RSV,RSV untyped,NA,detections,total,10
primary care sentinel,EU/EEA,2022-W36,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,27
primary care sentinel,EU/EEA,2022-W36,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,9.2
primary care sentinel,EU/EEA,2022-W36,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,295
primary care sentinel,EU/EEA,2022-W35,Influenza,Influenza,total,detections,total,12
primary care sentinel,EU/EEA,2022-W35,Influenza,Influenza,total,positivity,total,4.7
primary care sentinel,EU/EEA,2022-W35,Influenza,Influenza,total,tests,total,253
primary care sentinel,EU/EEA,2022-W35,Influenza,Influenza A,A (unknown),detections,total,2
primary care sentinel,EU/EEA,2022-W35,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,EU/EEA,2022-W35,Influenza,Influenza A,A(H3),detections,total,4
primary care sentinel,EU/EEA,2022-W35,Influenza,Influenza untyped,Influenza untyped,detections,total,5
primary care sentinel,EU/EEA,2022-W35,RSV,RSV,RSV,detections,total,5
primary care sentinel,EU/EEA,2022-W35,RSV,RSV,RSV,positivity,total,2.1
primary care sentinel,EU/EEA,2022-W35,RSV,RSV,RSV,tests,total,239
primary care sentinel,EU/EEA,2022-W35,RSV,RSV untyped,NA,detections,total,5
primary care sentinel,EU/EEA,2022-W35,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,16
primary care sentinel,EU/EEA,2022-W35,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,6.3
primary care sentinel,EU/EEA,2022-W35,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,252
primary care sentinel,EU/EEA,2022-W34,Influenza,Influenza,total,detections,total,17
primary care sentinel,EU/EEA,2022-W34,Influenza,Influenza,total,positivity,total,7.3
primary care sentinel,EU/EEA,2022-W34,Influenza,Influenza,total,tests,total,232
primary care sentinel,EU/EEA,2022-W34,Influenza,Influenza A,A (unknown),detections,total,3
primary care sentinel,EU/EEA,2022-W34,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,EU/EEA,2022-W34,Influenza,Influenza A,A(H3),detections,total,8
primary care sentinel,EU/EEA,2022-W34,Influenza,Influenza untyped,Influenza untyped,detections,total,5
primary care sentinel,EU/EEA,2022-W34,RSV,RSV,RSV,detections,total,7
primary care sentinel,EU/EEA,2022-W34,RSV,RSV,RSV,positivity,total,3.3
primary care sentinel,EU/EEA,2022-W34,RSV,RSV,RSV,tests,total,212
primary care sentinel,EU/EEA,2022-W34,RSV,RSV untyped,NA,detections,total,7
primary care sentinel,EU/EEA,2022-W34,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,21
primary care sentinel,EU/EEA,2022-W34,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,9.6
primary care sentinel,EU/EEA,2022-W34,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,219
primary care sentinel,EU/EEA,2022-W33,Influenza,Influenza,total,detections,total,8
primary care sentinel,EU/EEA,2022-W33,Influenza,Influenza,total,positivity,total,4.5
primary care sentinel,EU/EEA,2022-W33,Influenza,Influenza,total,tests,total,177
primary care sentinel,EU/EEA,2022-W33,Influenza,Influenza A,A(H3),detections,total,3
primary care sentinel,EU/EEA,2022-W33,Influenza,Influenza untyped,Influenza untyped,detections,total,5
primary care sentinel,EU/EEA,2022-W33,RSV,RSV,RSV,detections,total,5
primary care sentinel,EU/EEA,2022-W33,RSV,RSV,RSV,positivity,total,3
primary care sentinel,EU/EEA,2022-W33,RSV,RSV,RSV,tests,total,168
primary care sentinel,EU/EEA,2022-W33,RSV,RSV untyped,NA,detections,total,5
primary care sentinel,EU/EEA,2022-W33,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,19
primary care sentinel,EU/EEA,2022-W33,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,9.9
primary care sentinel,EU/EEA,2022-W33,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,191
primary care sentinel,EU/EEA,2022-W32,Influenza,Influenza,total,detections,total,11
primary care sentinel,EU/EEA,2022-W32,Influenza,Influenza,total,positivity,total,6.2
primary care sentinel,EU/EEA,2022-W32,Influenza,Influenza,total,tests,total,176
primary care sentinel,EU/EEA,2022-W32,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,EU/EEA,2022-W32,Influenza,Influenza A,A(H3),detections,total,7
primary care sentinel,EU/EEA,2022-W32,Influenza,Influenza untyped,Influenza untyped,detections,total,3
primary care sentinel,EU/EEA,2022-W32,RSV,RSV,RSV,detections,total,4
primary care sentinel,EU/EEA,2022-W32,RSV,RSV,RSV,positivity,total,2.2
primary care sentinel,EU/EEA,2022-W32,RSV,RSV,RSV,tests,total,180
primary care sentinel,EU/EEA,2022-W32,RSV,RSV untyped,NA,detections,total,4
primary care sentinel,EU/EEA,2022-W32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,37
primary care sentinel,EU/EEA,2022-W32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,19.1
primary care sentinel,EU/EEA,2022-W32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,194
primary care sentinel,EU/EEA,2022-W31,Influenza,Influenza,total,detections,total,12
primary care sentinel,EU/EEA,2022-W31,Influenza,Influenza,total,positivity,total,5.4
primary care sentinel,EU/EEA,2022-W31,Influenza,Influenza,total,tests,total,221
primary care sentinel,EU/EEA,2022-W31,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,EU/EEA,2022-W31,Influenza,Influenza A,A(H3),detections,total,2
primary care sentinel,EU/EEA,2022-W31,Influenza,Influenza untyped,Influenza untyped,detections,total,9
primary care sentinel,EU/EEA,2022-W31,RSV,RSV,RSV,detections,total,1
primary care sentinel,EU/EEA,2022-W31,RSV,RSV,RSV,positivity,total,0.5
primary care sentinel,EU/EEA,2022-W31,RSV,RSV,RSV,tests,total,190
primary care sentinel,EU/EEA,2022-W31,RSV,RSV untyped,NA,detections,total,1
primary care sentinel,EU/EEA,2022-W31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,46
primary care sentinel,EU/EEA,2022-W31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,21.5
primary care sentinel,EU/EEA,2022-W31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,214
primary care sentinel,EU/EEA,2022-W30,Influenza,Influenza,total,detections,total,14
primary care sentinel,EU/EEA,2022-W30,Influenza,Influenza,total,positivity,total,4.8
primary care sentinel,EU/EEA,2022-W30,Influenza,Influenza,total,tests,total,289
primary care sentinel,EU/EEA,2022-W30,Influenza,Influenza A,A(H3),detections,total,3
primary care sentinel,EU/EEA,2022-W30,Influenza,Influenza B,B (unknown),detections,total,1
primary care sentinel,EU/EEA,2022-W30,Influenza,Influenza untyped,Influenza untyped,detections,total,10
primary care sentinel,EU/EEA,2022-W30,RSV,RSV,RSV,detections,total,8
primary care sentinel,EU/EEA,2022-W30,RSV,RSV,RSV,positivity,total,3.5
primary care sentinel,EU/EEA,2022-W30,RSV,RSV,RSV,tests,total,226
primary care sentinel,EU/EEA,2022-W30,RSV,RSV untyped,NA,detections,total,8
primary care sentinel,EU/EEA,2022-W30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,41
primary care sentinel,EU/EEA,2022-W30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,15.5
primary care sentinel,EU/EEA,2022-W30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,265
primary care sentinel,EU/EEA,2022-W29,Influenza,Influenza,total,detections,total,7
primary care sentinel,EU/EEA,2022-W29,Influenza,Influenza,total,positivity,total,2.9
primary care sentinel,EU/EEA,2022-W29,Influenza,Influenza,total,tests,total,244
primary care sentinel,EU/EEA,2022-W29,Influenza,Influenza A,A(H3),detections,total,2
primary care sentinel,EU/EEA,2022-W29,Influenza,Influenza untyped,Influenza untyped,detections,total,5
primary care sentinel,EU/EEA,2022-W29,RSV,RSV,RSV,detections,total,3
primary care sentinel,EU/EEA,2022-W29,RSV,RSV,RSV,positivity,total,1.4
primary care sentinel,EU/EEA,2022-W29,RSV,RSV,RSV,tests,total,209
primary care sentinel,EU/EEA,2022-W29,RSV,RSV untyped,NA,detections,total,3
primary care sentinel,EU/EEA,2022-W29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,45
primary care sentinel,EU/EEA,2022-W29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,18.8
primary care sentinel,EU/EEA,2022-W29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,240
primary care sentinel,EU/EEA,2022-W28,Influenza,Influenza,total,detections,total,13
primary care sentinel,EU/EEA,2022-W28,Influenza,Influenza,total,positivity,total,4.7
primary care sentinel,EU/EEA,2022-W28,Influenza,Influenza,total,tests,total,275
primary care sentinel,EU/EEA,2022-W28,Influenza,Influenza A,A(H3),detections,total,5
primary care sentinel,EU/EEA,2022-W28,Influenza,Influenza untyped,Influenza untyped,detections,total,8
primary care sentinel,EU/EEA,2022-W28,RSV,RSV,RSV,detections,total,10
primary care sentinel,EU/EEA,2022-W28,RSV,RSV,RSV,positivity,total,4.3
primary care sentinel,EU/EEA,2022-W28,RSV,RSV,RSV,tests,total,234
primary care sentinel,EU/EEA,2022-W28,RSV,RSV untyped,NA,detections,total,10
primary care sentinel,EU/EEA,2022-W28,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,50
primary care sentinel,EU/EEA,2022-W28,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,17.9
primary care sentinel,EU/EEA,2022-W28,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,280
primary care sentinel,EU/EEA,2022-W27,Influenza,Influenza,total,detections,total,10
primary care sentinel,EU/EEA,2022-W27,Influenza,Influenza,total,positivity,total,2.9
primary care sentinel,EU/EEA,2022-W27,Influenza,Influenza,total,tests,total,350
primary care sentinel,EU/EEA,2022-W27,Influenza,Influenza A,A(H3),detections,total,5
primary care sentinel,EU/EEA,2022-W27,Influenza,Influenza B,B (unknown),detections,total,1
primary care sentinel,EU/EEA,2022-W27,Influenza,Influenza untyped,Influenza untyped,detections,total,4
primary care sentinel,EU/EEA,2022-W27,RSV,RSV,RSV,detections,total,10
primary care sentinel,EU/EEA,2022-W27,RSV,RSV,RSV,positivity,total,3.6
primary care sentinel,EU/EEA,2022-W27,RSV,RSV,RSV,tests,total,279
primary care sentinel,EU/EEA,2022-W27,RSV,RSV untyped,NA,detections,total,10
primary care sentinel,EU/EEA,2022-W27,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,78
primary care sentinel,EU/EEA,2022-W27,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,21.8
primary care sentinel,EU/EEA,2022-W27,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,358
primary care sentinel,EU/EEA,2022-W26,Influenza,Influenza,total,detections,total,17
primary care sentinel,EU/EEA,2022-W26,Influenza,Influenza,total,positivity,total,4.4
primary care sentinel,EU/EEA,2022-W26,Influenza,Influenza,total,tests,total,384
primary care sentinel,EU/EEA,2022-W26,Influenza,Influenza A,A (unknown),detections,total,2
primary care sentinel,EU/EEA,2022-W26,Influenza,Influenza A,A(H3),detections,total,7
primary care sentinel,EU/EEA,2022-W26,Influenza,Influenza B,B (unknown),detections,total,1
primary care sentinel,EU/EEA,2022-W26,Influenza,Influenza untyped,Influenza untyped,detections,total,7
primary care sentinel,EU/EEA,2022-W26,RSV,RSV,RSV,detections,total,5
primary care sentinel,EU/EEA,2022-W26,RSV,RSV,RSV,positivity,total,1.5
primary care sentinel,EU/EEA,2022-W26,RSV,RSV,RSV,tests,total,336
primary care sentinel,EU/EEA,2022-W26,RSV,RSV untyped,NA,detections,total,5
primary care sentinel,EU/EEA,2022-W26,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,67
primary care sentinel,EU/EEA,2022-W26,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,17.1
primary care sentinel,EU/EEA,2022-W26,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,391
primary care sentinel,EU/EEA,2022-W25,Influenza,Influenza,total,detections,total,25
primary care sentinel,EU/EEA,2022-W25,Influenza,Influenza,total,positivity,total,7.1
primary care sentinel,EU/EEA,2022-W25,Influenza,Influenza,total,tests,total,353
primary care sentinel,EU/EEA,2022-W25,Influenza,Influenza A,A(H3),detections,total,7
primary care sentinel,EU/EEA,2022-W25,Influenza,Influenza B,B/Vic,detections,total,1
primary care sentinel,EU/EEA,2022-W25,Influenza,Influenza untyped,Influenza untyped,detections,total,17
primary care sentinel,EU/EEA,2022-W25,RSV,RSV,RSV,detections,total,7
primary care sentinel,EU/EEA,2022-W25,RSV,RSV,RSV,positivity,total,2.2
primary care sentinel,EU/EEA,2022-W25,RSV,RSV,RSV,tests,total,323
primary care sentinel,EU/EEA,2022-W25,RSV,RSV untyped,NA,detections,total,7
primary care sentinel,EU/EEA,2022-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,68
primary care sentinel,EU/EEA,2022-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,17.8
primary care sentinel,EU/EEA,2022-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,383
primary care sentinel,EU/EEA,2022-W24,Influenza,Influenza,total,detections,total,22
primary care sentinel,EU/EEA,2022-W24,Influenza,Influenza,total,positivity,total,5.7
primary care sentinel,EU/EEA,2022-W24,Influenza,Influenza,total,tests,total,383
primary care sentinel,EU/EEA,2022-W24,Influenza,Influenza A,A(H3),detections,total,10
primary care sentinel,EU/EEA,2022-W24,Influenza,Influenza B,B/Vic,detections,total,1
primary care sentinel,EU/EEA,2022-W24,Influenza,Influenza untyped,Influenza untyped,detections,total,11
primary care sentinel,EU/EEA,2022-W24,RSV,RSV,RSV,detections,total,5
primary care sentinel,EU/EEA,2022-W24,RSV,RSV,RSV,positivity,total,1.4
primary care sentinel,EU/EEA,2022-W24,RSV,RSV,RSV,tests,total,348
primary care sentinel,EU/EEA,2022-W24,RSV,RSV untyped,NA,detections,total,5
primary care sentinel,EU/EEA,2022-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,46
primary care sentinel,EU/EEA,2022-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,11.7
primary care sentinel,EU/EEA,2022-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,394
primary care sentinel,EU/EEA,2022-W23,Influenza,Influenza,total,detections,total,40
primary care sentinel,EU/EEA,2022-W23,Influenza,Influenza,total,positivity,total,10.3
primary care sentinel,EU/EEA,2022-W23,Influenza,Influenza,total,tests,total,387
primary care sentinel,EU/EEA,2022-W23,Influenza,Influenza A,A (unknown),detections,total,3
primary care sentinel,EU/EEA,2022-W23,Influenza,Influenza A,A(H3),detections,total,11
primary care sentinel,EU/EEA,2022-W23,Influenza,Influenza B,B/Vic,detections,total,2
primary care sentinel,EU/EEA,2022-W23,Influenza,Influenza untyped,Influenza untyped,detections,total,24
primary care sentinel,EU/EEA,2022-W23,RSV,RSV,RSV,detections,total,6
primary care sentinel,EU/EEA,2022-W23,RSV,RSV,RSV,positivity,total,1.9
primary care sentinel,EU/EEA,2022-W23,RSV,RSV,RSV,tests,total,308
primary care sentinel,EU/EEA,2022-W23,RSV,RSV untyped,NA,detections,total,6
primary care sentinel,EU/EEA,2022-W23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,35
primary care sentinel,EU/EEA,2022-W23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,9.3
primary care sentinel,EU/EEA,2022-W23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,376
primary care sentinel,EU/EEA,2022-W22,Influenza,Influenza,total,detections,total,25
primary care sentinel,EU/EEA,2022-W22,Influenza,Influenza,total,positivity,total,6.5
primary care sentinel,EU/EEA,2022-W22,Influenza,Influenza,total,tests,total,387
primary care sentinel,EU/EEA,2022-W22,Influenza,Influenza A,A (unknown),detections,total,2
primary care sentinel,EU/EEA,2022-W22,Influenza,Influenza A,A(H1)pdm09,detections,total,2
primary care sentinel,EU/EEA,2022-W22,Influenza,Influenza A,A(H3),detections,total,8
primary care sentinel,EU/EEA,2022-W22,Influenza,Influenza untyped,Influenza untyped,detections,total,13
primary care sentinel,EU/EEA,2022-W22,RSV,RSV,RSV,detections,total,4
primary care sentinel,EU/EEA,2022-W22,RSV,RSV,RSV,positivity,total,1.2
primary care sentinel,EU/EEA,2022-W22,RSV,RSV,RSV,tests,total,322
primary care sentinel,EU/EEA,2022-W22,RSV,RSV untyped,NA,detections,total,4
primary care sentinel,EU/EEA,2022-W22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,30
primary care sentinel,EU/EEA,2022-W22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,7.6
primary care sentinel,EU/EEA,2022-W22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,396
primary care sentinel,EU/EEA,2022-W21,Influenza,Influenza,total,detections,total,55
primary care sentinel,EU/EEA,2022-W21,Influenza,Influenza,total,positivity,total,13.8
primary care sentinel,EU/EEA,2022-W21,Influenza,Influenza,total,tests,total,398
primary care sentinel,EU/EEA,2022-W21,Influenza,Influenza A,A (unknown),detections,total,2
primary care sentinel,EU/EEA,2022-W21,Influenza,Influenza A,A(H1)pdm09,detections,total,2
primary care sentinel,EU/EEA,2022-W21,Influenza,Influenza A,A(H3),detections,total,25
primary care sentinel,EU/EEA,2022-W21,Influenza,Influenza untyped,Influenza untyped,detections,total,26
primary care sentinel,EU/EEA,2022-W21,RSV,RSV,RSV,detections,total,4
primary care sentinel,EU/EEA,2022-W21,RSV,RSV,RSV,positivity,total,1.3
primary care sentinel,EU/EEA,2022-W21,RSV,RSV,RSV,tests,total,313
primary care sentinel,EU/EEA,2022-W21,RSV,RSV untyped,NA,detections,total,4
primary care sentinel,EU/EEA,2022-W21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,19
primary care sentinel,EU/EEA,2022-W21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,5
primary care sentinel,EU/EEA,2022-W21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,377
primary care sentinel,EU/EEA,2022-W20,Influenza,Influenza,total,detections,total,79
primary care sentinel,EU/EEA,2022-W20,Influenza,Influenza,total,positivity,total,14.7
primary care sentinel,EU/EEA,2022-W20,Influenza,Influenza,total,tests,total,537
primary care sentinel,EU/EEA,2022-W20,Influenza,Influenza A,A (unknown),detections,total,7
primary care sentinel,EU/EEA,2022-W20,Influenza,Influenza A,A(H1)pdm09,detections,total,2
primary care sentinel,EU/EEA,2022-W20,Influenza,Influenza A,A(H3),detections,total,43
primary care sentinel,EU/EEA,2022-W20,Influenza,Influenza B,B (unknown),detections,total,1
primary care sentinel,EU/EEA,2022-W20,Influenza,Influenza B,B/Vic,detections,total,2
primary care sentinel,EU/EEA,2022-W20,Influenza,Influenza untyped,Influenza untyped,detections,total,24
primary care sentinel,EU/EEA,2022-W20,RSV,RSV,RSV,detections,total,9
primary care sentinel,EU/EEA,2022-W20,RSV,RSV,RSV,positivity,total,2.1
primary care sentinel,EU/EEA,2022-W20,RSV,RSV,RSV,tests,total,421
primary care sentinel,EU/EEA,2022-W20,RSV,RSV untyped,NA,detections,total,9
primary care sentinel,EU/EEA,2022-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,37
primary care sentinel,EU/EEA,2022-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,7.2
primary care sentinel,EU/EEA,2022-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,513
primary care sentinel,EU/EEA,2022-W19,Influenza,Influenza,total,detections,total,105
primary care sentinel,EU/EEA,2022-W19,Influenza,Influenza,total,positivity,total,20
primary care sentinel,EU/EEA,2022-W19,Influenza,Influenza,total,tests,total,524
primary care sentinel,EU/EEA,2022-W19,Influenza,Influenza A,A (unknown),detections,total,19
primary care sentinel,EU/EEA,2022-W19,Influenza,Influenza A,A(H1)pdm09,detections,total,8
primary care sentinel,EU/EEA,2022-W19,Influenza,Influenza A,A(H3),detections,total,52
primary care sentinel,EU/EEA,2022-W19,Influenza,Influenza B,B (unknown),detections,total,2
primary care sentinel,EU/EEA,2022-W19,Influenza,Influenza B,B/Vic,detections,total,2
primary care sentinel,EU/EEA,2022-W19,Influenza,Influenza untyped,Influenza untyped,detections,total,22
primary care sentinel,EU/EEA,2022-W19,RSV,RSV,RSV,detections,total,6
primary care sentinel,EU/EEA,2022-W19,RSV,RSV,RSV,positivity,total,1.4
primary care sentinel,EU/EEA,2022-W19,RSV,RSV,RSV,tests,total,437
primary care sentinel,EU/EEA,2022-W19,RSV,RSV untyped,NA,detections,total,6
primary care sentinel,EU/EEA,2022-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,59
primary care sentinel,EU/EEA,2022-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,11.6
primary care sentinel,EU/EEA,2022-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,507
primary care sentinel,EU/EEA,2022-W18,Influenza,Influenza,total,detections,total,136
primary care sentinel,EU/EEA,2022-W18,Influenza,Influenza,total,positivity,total,24
primary care sentinel,EU/EEA,2022-W18,Influenza,Influenza,total,tests,total,567
primary care sentinel,EU/EEA,2022-W18,Influenza,Influenza A,A (unknown),detections,total,18
primary care sentinel,EU/EEA,2022-W18,Influenza,Influenza A,A(H1)pdm09,detections,total,6
primary care sentinel,EU/EEA,2022-W18,Influenza,Influenza A,A(H3),detections,total,92
primary care sentinel,EU/EEA,2022-W18,Influenza,Influenza B,B (unknown),detections,total,1
primary care sentinel,EU/EEA,2022-W18,Influenza,Influenza untyped,Influenza untyped,detections,total,19
primary care sentinel,EU/EEA,2022-W18,RSV,RSV,RSV,detections,total,14
primary care sentinel,EU/EEA,2022-W18,RSV,RSV,RSV,positivity,total,3.1
primary care sentinel,EU/EEA,2022-W18,RSV,RSV,RSV,tests,total,445
primary care sentinel,EU/EEA,2022-W18,RSV,RSV untyped,NA,detections,total,13
primary care sentinel,EU/EEA,2022-W18,RSV,RSV-B,NA,detections,total,1
primary care sentinel,EU/EEA,2022-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,55
primary care sentinel,EU/EEA,2022-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,10.3
primary care sentinel,EU/EEA,2022-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,536
primary care sentinel,EU/EEA,2022-W17,Influenza,Influenza,total,detections,total,179
primary care sentinel,EU/EEA,2022-W17,Influenza,Influenza,total,positivity,total,26.5
primary care sentinel,EU/EEA,2022-W17,Influenza,Influenza,total,tests,total,675
primary care sentinel,EU/EEA,2022-W17,Influenza,Influenza A,A (unknown),detections,total,34
primary care sentinel,EU/EEA,2022-W17,Influenza,Influenza A,A(H1)pdm09,detections,total,5
primary care sentinel,EU/EEA,2022-W17,Influenza,Influenza A,A(H3),detections,total,119
primary care sentinel,EU/EEA,2022-W17,Influenza,Influenza B,B (unknown),detections,total,2
primary care sentinel,EU/EEA,2022-W17,Influenza,Influenza B,B/Vic,detections,total,1
primary care sentinel,EU/EEA,2022-W17,Influenza,Influenza untyped,Influenza untyped,detections,total,18
primary care sentinel,EU/EEA,2022-W17,RSV,RSV,RSV,detections,total,6
primary care sentinel,EU/EEA,2022-W17,RSV,RSV,RSV,positivity,total,1.1
