survtype,countryname,yearweek,pathogen,pathogentype,pathogensubtype,indicator,age,value
primary care sentinel,Estonia,2023-W20,Influenza,Influenza,total,tests,total,19
primary care sentinel,Estonia,2023-W20,Influenza,Influenza B,B/Vic,detections,total,1
primary care sentinel,Estonia,2023-W20,RSV,RSV,RSV,detections,total,1
primary care sentinel,Estonia,2023-W20,RSV,RSV,RSV,positivity,total,5.3
primary care sentinel,Estonia,2023-W20,RSV,RSV,RSV,tests,total,19
primary care sentinel,Estonia,2023-W20,RSV,RSV untyped,NA,detections,total,1
primary care sentinel,Estonia,2023-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Estonia,2023-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,5.3
primary care sentinel,Estonia,2023-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,19
primary care sentinel,Estonia,2023-W19,Influenza,Influenza,total,detections,total,1
primary care sentinel,Estonia,2023-W19,Influenza,Influenza,total,positivity,total,7.1
primary care sentinel,Estonia,2023-W19,Influenza,Influenza,total,tests,total,14
primary care sentinel,Estonia,2023-W19,Influenza,Influenza B,B/Vic,detections,total,1
primary care sentinel,Estonia,2023-W19,RSV,RSV,RSV,detections,total,1
primary care sentinel,Estonia,2023-W19,RSV,RSV,RSV,positivity,total,7.1
primary care sentinel,Estonia,2023-W19,RSV,RSV,RSV,tests,total,14
primary care sentinel,Estonia,2023-W19,RSV,RSV untyped,NA,detections,total,1
primary care sentinel,Estonia,2023-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Estonia,2023-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,7.1
primary care sentinel,Estonia,2023-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,14
primary care sentinel,Estonia,2023-W18,Influenza,Influenza,total,detections,total,0
primary care sentinel,Estonia,2023-W18,Influenza,Influenza,total,positivity,total,0
primary care sentinel,Estonia,2023-W18,Influenza,Influenza,total,tests,total,8
primary care sentinel,Estonia,2023-W18,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2023-W18,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2023-W18,RSV,RSV,RSV,tests,total,8
primary care sentinel,Estonia,2023-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Estonia,2023-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Estonia,2023-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,8
primary care sentinel,Estonia,2023-W17,Influenza,Influenza,total,detections,total,6
primary care sentinel,Estonia,2023-W17,Influenza,Influenza,total,positivity,total,35.3
primary care sentinel,Estonia,2023-W17,Influenza,Influenza,total,tests,total,17
primary care sentinel,Estonia,2023-W17,Influenza,Influenza B,B (unknown),detections,total,1
primary care sentinel,Estonia,2023-W17,Influenza,Influenza B,B/Vic,detections,total,5
primary care sentinel,Estonia,2023-W17,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2023-W17,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2023-W17,RSV,RSV,RSV,tests,total,17
primary care sentinel,Estonia,2023-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Estonia,2023-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,5.9
primary care sentinel,Estonia,2023-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,17
primary care sentinel,Estonia,2023-W16,Influenza,Influenza,total,detections,total,4
primary care sentinel,Estonia,2023-W16,Influenza,Influenza,total,positivity,total,19
primary care sentinel,Estonia,2023-W16,Influenza,Influenza,total,tests,total,21
primary care sentinel,Estonia,2023-W16,Influenza,Influenza B,B/Vic,detections,total,4
primary care sentinel,Estonia,2023-W16,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2023-W16,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2023-W16,RSV,RSV,RSV,tests,total,21
primary care sentinel,Estonia,2023-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Estonia,2023-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,4.8
primary care sentinel,Estonia,2023-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,21
primary care sentinel,Estonia,2023-W15,Influenza,Influenza,total,detections,total,9
primary care sentinel,Estonia,2023-W15,Influenza,Influenza,total,positivity,total,32.1
primary care sentinel,Estonia,2023-W15,Influenza,Influenza,total,tests,total,28
primary care sentinel,Estonia,2023-W15,Influenza,Influenza B,B/Vic,detections,total,9
primary care sentinel,Estonia,2023-W15,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2023-W15,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2023-W15,RSV,RSV,RSV,tests,total,28
primary care sentinel,Estonia,2023-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Estonia,2023-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,3.6
primary care sentinel,Estonia,2023-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,28
primary care sentinel,Estonia,2023-W14,Influenza,Influenza,total,detections,total,5
primary care sentinel,Estonia,2023-W14,Influenza,Influenza,total,positivity,total,45.5
primary care sentinel,Estonia,2023-W14,Influenza,Influenza,total,tests,total,11
primary care sentinel,Estonia,2023-W14,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Estonia,2023-W14,Influenza,Influenza B,B (unknown),detections,total,2
primary care sentinel,Estonia,2023-W14,Influenza,Influenza B,B/Vic,detections,total,2
primary care sentinel,Estonia,2023-W14,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2023-W14,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2023-W14,RSV,RSV,RSV,tests,total,11
primary care sentinel,Estonia,2023-W13,Influenza,Influenza,total,detections,total,11
primary care sentinel,Estonia,2023-W13,Influenza,Influenza,total,positivity,total,44
primary care sentinel,Estonia,2023-W13,Influenza,Influenza,total,tests,total,25
primary care sentinel,Estonia,2023-W13,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Estonia,2023-W13,Influenza,Influenza B,B (unknown),detections,total,3
primary care sentinel,Estonia,2023-W13,Influenza,Influenza B,B/Vic,detections,total,7
primary care sentinel,Estonia,2023-W13,RSV,RSV,RSV,detections,total,1
primary care sentinel,Estonia,2023-W13,RSV,RSV,RSV,positivity,total,4
primary care sentinel,Estonia,2023-W13,RSV,RSV,RSV,tests,total,25
primary care sentinel,Estonia,2023-W13,RSV,RSV untyped,NA,detections,total,1
primary care sentinel,Estonia,2023-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
primary care sentinel,Estonia,2023-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,8
primary care sentinel,Estonia,2023-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,25
primary care sentinel,Estonia,2023-W12,Influenza,Influenza,total,detections,total,4
primary care sentinel,Estonia,2023-W12,Influenza,Influenza,total,positivity,total,19
primary care sentinel,Estonia,2023-W12,Influenza,Influenza,total,tests,total,21
primary care sentinel,Estonia,2023-W12,Influenza,Influenza B,B/Vic,detections,total,4
primary care sentinel,Estonia,2023-W12,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2023-W12,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2023-W12,RSV,RSV,RSV,tests,total,21
primary care sentinel,Estonia,2023-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Estonia,2023-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Estonia,2023-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,21
primary care sentinel,Estonia,2023-W11,Influenza,Influenza,total,detections,total,5
primary care sentinel,Estonia,2023-W11,Influenza,Influenza,total,positivity,total,26.3
primary care sentinel,Estonia,2023-W11,Influenza,Influenza,total,tests,total,19
primary care sentinel,Estonia,2023-W11,Influenza,Influenza B,B (unknown),detections,total,1
primary care sentinel,Estonia,2023-W11,Influenza,Influenza B,B/Vic,detections,total,4
primary care sentinel,Estonia,2023-W11,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2023-W11,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2023-W11,RSV,RSV,RSV,tests,total,19
primary care sentinel,Estonia,2023-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
primary care sentinel,Estonia,2023-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,15.8
primary care sentinel,Estonia,2023-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,19
primary care sentinel,Estonia,2023-W10,Influenza,Influenza,total,detections,total,6
primary care sentinel,Estonia,2023-W10,Influenza,Influenza,total,positivity,total,17.1
primary care sentinel,Estonia,2023-W10,Influenza,Influenza,total,tests,total,35
primary care sentinel,Estonia,2023-W10,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Estonia,2023-W10,Influenza,Influenza B,B (unknown),detections,total,1
primary care sentinel,Estonia,2023-W10,Influenza,Influenza B,B/Vic,detections,total,4
primary care sentinel,Estonia,2023-W10,RSV,RSV,RSV,detections,total,2
primary care sentinel,Estonia,2023-W10,RSV,RSV,RSV,positivity,total,5.7
primary care sentinel,Estonia,2023-W10,RSV,RSV,RSV,tests,total,35
primary care sentinel,Estonia,2023-W10,RSV,RSV untyped,NA,detections,total,2
primary care sentinel,Estonia,2023-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
primary care sentinel,Estonia,2023-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,11.4
primary care sentinel,Estonia,2023-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,35
primary care sentinel,Estonia,2023-W09,Influenza,Influenza,total,detections,total,5
primary care sentinel,Estonia,2023-W09,Influenza,Influenza,total,positivity,total,26.3
primary care sentinel,Estonia,2023-W09,Influenza,Influenza,total,tests,total,19
primary care sentinel,Estonia,2023-W09,Influenza,Influenza A,A(H1)pdm09,detections,total,3
primary care sentinel,Estonia,2023-W09,Influenza,Influenza B,B/Vic,detections,total,2
primary care sentinel,Estonia,2023-W09,RSV,RSV,RSV,detections,total,1
primary care sentinel,Estonia,2023-W09,RSV,RSV,RSV,positivity,total,5.3
primary care sentinel,Estonia,2023-W09,RSV,RSV,RSV,tests,total,19
primary care sentinel,Estonia,2023-W09,RSV,RSV untyped,NA,detections,total,1
primary care sentinel,Estonia,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Estonia,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Estonia,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,19
primary care sentinel,Estonia,2023-W08,Influenza,Influenza,total,detections,total,2
primary care sentinel,Estonia,2023-W08,Influenza,Influenza,total,positivity,total,12.5
primary care sentinel,Estonia,2023-W08,Influenza,Influenza,total,tests,total,16
primary care sentinel,Estonia,2023-W08,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,Estonia,2023-W08,Influenza,Influenza B,B/Vic,detections,total,1
primary care sentinel,Estonia,2023-W08,RSV,RSV,RSV,detections,total,2
primary care sentinel,Estonia,2023-W08,RSV,RSV,RSV,positivity,total,12.5
primary care sentinel,Estonia,2023-W08,RSV,RSV,RSV,tests,total,16
primary care sentinel,Estonia,2023-W08,RSV,RSV untyped,NA,detections,total,2
primary care sentinel,Estonia,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Estonia,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,6.2
primary care sentinel,Estonia,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,16
primary care sentinel,Estonia,2023-W07,Influenza,Influenza,total,detections,total,9
primary care sentinel,Estonia,2023-W07,Influenza,Influenza,total,positivity,total,22
primary care sentinel,Estonia,2023-W07,Influenza,Influenza,total,tests,total,41
primary care sentinel,Estonia,2023-W07,Influenza,Influenza A,A(H1)pdm09,detections,total,4
primary care sentinel,Estonia,2023-W07,Influenza,Influenza A,A(H3),detections,total,2
primary care sentinel,Estonia,2023-W07,Influenza,Influenza B,B/Vic,detections,total,3
primary care sentinel,Estonia,2023-W07,RSV,RSV,RSV,detections,total,6
primary care sentinel,Estonia,2023-W07,RSV,RSV,RSV,positivity,total,14.6
primary care sentinel,Estonia,2023-W07,RSV,RSV,RSV,tests,total,41
primary care sentinel,Estonia,2023-W07,RSV,RSV untyped,NA,detections,total,6
primary care sentinel,Estonia,2023-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
primary care sentinel,Estonia,2023-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,4.9
primary care sentinel,Estonia,2023-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,41
primary care sentinel,Estonia,2023-W06,Influenza,Influenza,total,detections,total,6
primary care sentinel,Estonia,2023-W06,Influenza,Influenza,total,positivity,total,19.4
primary care sentinel,Estonia,2023-W06,Influenza,Influenza,total,tests,total,31
primary care sentinel,Estonia,2023-W06,Influenza,Influenza A,A (unknown),detections,total,2
primary care sentinel,Estonia,2023-W06,Influenza,Influenza A,A(H1)pdm09,detections,total,3
primary care sentinel,Estonia,2023-W06,Influenza,Influenza B,B/Vic,detections,total,1
primary care sentinel,Estonia,2023-W06,RSV,RSV,RSV,detections,total,4
primary care sentinel,Estonia,2023-W06,RSV,RSV,RSV,positivity,total,12.9
primary care sentinel,Estonia,2023-W06,RSV,RSV,RSV,tests,total,31
primary care sentinel,Estonia,2023-W06,RSV,RSV untyped,NA,detections,total,4
primary care sentinel,Estonia,2023-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Estonia,2023-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Estonia,2023-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,31
primary care sentinel,Estonia,2023-W05,Influenza,Influenza,total,detections,total,6
primary care sentinel,Estonia,2023-W05,Influenza,Influenza,total,positivity,total,18.8
primary care sentinel,Estonia,2023-W05,Influenza,Influenza,total,tests,total,32
primary care sentinel,Estonia,2023-W05,Influenza,Influenza A,A(H1)pdm09,detections,total,2
primary care sentinel,Estonia,2023-W05,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Estonia,2023-W05,Influenza,Influenza B,B/Vic,detections,total,3
primary care sentinel,Estonia,2023-W05,RSV,RSV,RSV,detections,total,1
primary care sentinel,Estonia,2023-W05,RSV,RSV,RSV,positivity,total,3.1
primary care sentinel,Estonia,2023-W05,RSV,RSV,RSV,tests,total,32
primary care sentinel,Estonia,2023-W05,RSV,RSV untyped,NA,detections,total,1
primary care sentinel,Estonia,2023-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,5
primary care sentinel,Estonia,2023-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,15.6
primary care sentinel,Estonia,2023-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,32
primary care sentinel,Estonia,2023-W04,Influenza,Influenza,total,detections,total,3
primary care sentinel,Estonia,2023-W04,Influenza,Influenza,total,positivity,total,10
primary care sentinel,Estonia,2023-W04,Influenza,Influenza,total,tests,total,30
primary care sentinel,Estonia,2023-W04,Influenza,Influenza A,A(H1)pdm09,detections,total,3
primary care sentinel,Estonia,2023-W04,RSV,RSV,RSV,detections,total,3
primary care sentinel,Estonia,2023-W04,RSV,RSV,RSV,positivity,total,10
primary care sentinel,Estonia,2023-W04,RSV,RSV,RSV,tests,total,30
primary care sentinel,Estonia,2023-W04,RSV,RSV untyped,NA,detections,total,3
primary care sentinel,Estonia,2023-W03,Influenza,Influenza,total,detections,total,2
primary care sentinel,Estonia,2023-W03,Influenza,Influenza,total,positivity,total,10
primary care sentinel,Estonia,2023-W03,Influenza,Influenza,total,tests,total,20
primary care sentinel,Estonia,2023-W03,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Estonia,2023-W03,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Estonia,2023-W03,RSV,RSV,RSV,detections,total,4
primary care sentinel,Estonia,2023-W03,RSV,RSV,RSV,positivity,total,20
primary care sentinel,Estonia,2023-W03,RSV,RSV,RSV,tests,total,20
primary care sentinel,Estonia,2023-W03,RSV,RSV untyped,NA,detections,total,4
primary care sentinel,Estonia,2023-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
primary care sentinel,Estonia,2023-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,15
primary care sentinel,Estonia,2023-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,20
primary care sentinel,Estonia,2023-W02,Influenza,Influenza,total,detections,total,5
primary care sentinel,Estonia,2023-W02,Influenza,Influenza,total,positivity,total,14.7
primary care sentinel,Estonia,2023-W02,Influenza,Influenza,total,tests,total,34
primary care sentinel,Estonia,2023-W02,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Estonia,2023-W02,Influenza,Influenza A,A(H3),detections,total,4
primary care sentinel,Estonia,2023-W02,RSV,RSV,RSV,detections,total,0
primary care sentinel,Estonia,2023-W02,RSV,RSV,RSV,positivity,total,0
primary care sentinel,Estonia,2023-W02,RSV,RSV,RSV,tests,total,34
primary care sentinel,Estonia,2023-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Estonia,2023-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,2.9
primary care sentinel,Estonia,2023-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,34
primary care sentinel,Estonia,2023-W01,Influenza,Influenza,total,detections,total,14
primary care sentinel,Estonia,2023-W01,Influenza,Influenza,total,positivity,total,34.1
primary care sentinel,Estonia,2023-W01,Influenza,Influenza,total,tests,total,41
primary care sentinel,Estonia,2023-W01,Influenza,Influenza A,A(H1)pdm09,detections,total,3
primary care sentinel,Estonia,2023-W01,Influenza,Influenza A,A(H3),detections,total,11
primary care sentinel,Estonia,2023-W01,RSV,RSV,RSV,detections,total,1
primary care sentinel,Estonia,2023-W01,RSV,RSV,RSV,positivity,total,2.4
primary care sentinel,Estonia,2023-W01,RSV,RSV,RSV,tests,total,41
primary care sentinel,Estonia,2023-W01,RSV,RSV untyped,NA,detections,total,1
primary care sentinel,Estonia,2023-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
primary care sentinel,Estonia,2023-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,2.4
primary care sentinel,Estonia,2023-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,41
primary care sentinel,Estonia,2022-W52,Influenza,Influenza,total,detections,total,27
primary care sentinel,Estonia,2022-W52,Influenza,Influenza,total,positivity,total,54
primary care sentinel,Estonia,2022-W52,Influenza,Influenza,total,tests,total,50
primary care sentinel,Estonia,2022-W52,Influenza,Influenza A,A (unknown),detections,total,6
primary care sentinel,Estonia,2022-W52,Influenza,Influenza A,A(H1)pdm09,detections,total,1
primary care sentinel,Estonia,2022-W52,Influenza,Influenza A,A(H3),detections,total,20
primary care sentinel,Estonia,2022-W52,RSV,RSV,RSV,detections,total,8
primary care sentinel,Estonia,2022-W52,RSV,RSV,RSV,positivity,total,16
primary care sentinel,Estonia,2022-W52,RSV,RSV,RSV,tests,total,50
primary care sentinel,Estonia,2022-W52,RSV,RSV untyped,NA,detections,total,8
primary care sentinel,Estonia,2022-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Estonia,2022-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
primary care sentinel,Estonia,2022-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,50
primary care sentinel,Estonia,2022-W51,Influenza,Influenza,total,detections,total,38
primary care sentinel,Estonia,2022-W51,Influenza,Influenza,total,positivity,total,52.8
primary care sentinel,Estonia,2022-W51,Influenza,Influenza,total,tests,total,72
primary care sentinel,Estonia,2022-W51,Influenza,Influenza A,A(H1)pdm09,detections,total,7
primary care sentinel,Estonia,2022-W51,Influenza,Influenza A,A(H3),detections,total,31
primary care sentinel,Estonia,2022-W51,RSV,RSV,RSV,detections,total,5
primary care sentinel,Estonia,2022-W51,RSV,RSV,RSV,positivity,total,6.9
primary care sentinel,Estonia,2022-W51,RSV,RSV,RSV,tests,total,72
primary care sentinel,Estonia,2022-W51,RSV,RSV untyped,NA,detections,total,5
primary care sentinel,Estonia,2022-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,10
primary care sentinel,Estonia,2022-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,13.9
primary care sentinel,Estonia,2022-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,72
primary care sentinel,Estonia,2022-W50,Influenza,Influenza,total,detections,total,45
primary care sentinel,Estonia,2022-W50,Influenza,Influenza,total,positivity,total,49.5
primary care sentinel,Estonia,2022-W50,Influenza,Influenza,total,tests,total,91
primary care sentinel,Estonia,2022-W50,Influenza,Influenza A,A (unknown),detections,total,9
primary care sentinel,Estonia,2022-W50,Influenza,Influenza A,A(H1)pdm09,detections,total,5
primary care sentinel,Estonia,2022-W50,Influenza,Influenza A,A(H3),detections,total,31
primary care sentinel,Estonia,2022-W50,RSV,RSV,RSV,detections,total,12
primary care sentinel,Estonia,2022-W50,RSV,RSV,RSV,positivity,total,13.2
primary care sentinel,Estonia,2022-W50,RSV,RSV,RSV,tests,total,91
primary care sentinel,Estonia,2022-W50,RSV,RSV untyped,NA,detections,total,12
primary care sentinel,Estonia,2022-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,6
primary care sentinel,Estonia,2022-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,6.6
primary care sentinel,Estonia,2022-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,91
primary care sentinel,Estonia,2022-W49,Influenza,Influenza,total,detections,total,22
primary care sentinel,Estonia,2022-W49,Influenza,Influenza,total,positivity,total,32.4
primary care sentinel,Estonia,2022-W49,Influenza,Influenza,total,tests,total,68
primary care sentinel,Estonia,2022-W49,Influenza,Influenza A,A (unknown),detections,total,20
primary care sentinel,Estonia,2022-W49,Influenza,Influenza A,A(H3),detections,total,2
primary care sentinel,Estonia,2022-W49,RSV,RSV,RSV,detections,total,6
primary care sentinel,Estonia,2022-W49,RSV,RSV,RSV,positivity,total,8.8
primary care sentinel,Estonia,2022-W49,RSV,RSV,RSV,tests,total,68
primary care sentinel,Estonia,2022-W49,RSV,RSV untyped,NA,detections,total,6
primary care sentinel,Estonia,2022-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
primary care sentinel,Estonia,2022-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,5.9
primary care sentinel,Estonia,2022-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,68
primary care sentinel,Estonia,2022-W48,Influenza,Influenza,total,detections,total,20
primary care sentinel,Estonia,2022-W48,Influenza,Influenza,total,positivity,total,25.6
primary care sentinel,Estonia,2022-W48,Influenza,Influenza,total,tests,total,78
primary care sentinel,Estonia,2022-W48,Influenza,Influenza A,A(H3),detections,total,20
primary care sentinel,Estonia,2022-W48,RSV,RSV,RSV,detections,total,7
primary care sentinel,Estonia,2022-W48,RSV,RSV,RSV,positivity,total,9
primary care sentinel,Estonia,2022-W48,RSV,RSV,RSV,tests,total,78
primary care sentinel,Estonia,2022-W48,RSV,RSV untyped,NA,detections,total,7
primary care sentinel,Estonia,2022-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
primary care sentinel,Estonia,2022-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,5.1
primary care sentinel,Estonia,2022-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,78
primary care sentinel,Estonia,2022-W47,Influenza,Influenza,total,detections,total,3
primary care sentinel,Estonia,2022-W47,Influenza,Influenza,total,positivity,total,5.8
primary care sentinel,Estonia,2022-W47,Influenza,Influenza,total,tests,total,52
primary care sentinel,Estonia,2022-W47,Influenza,Influenza A,A(H3),detections,total,3
primary care sentinel,Estonia,2022-W47,RSV,RSV,RSV,detections,total,3
primary care sentinel,Estonia,2022-W47,RSV,RSV,RSV,positivity,total,5.8
primary care sentinel,Estonia,2022-W47,RSV,RSV,RSV,tests,total,52
primary care sentinel,Estonia,2022-W47,RSV,RSV untyped,NA,detections,total,3
primary care sentinel,Estonia,2022-W47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
primary care sentinel,Estonia,2022-W47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,3.8
primary care sentinel,Estonia,2022-W47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,52
primary care sentinel,Estonia,2022-W46,Influenza,Influenza,total,detections,total,4
primary care sentinel,Estonia,2022-W46,Influenza,Influenza,total,positivity,total,9.5
primary care sentinel,Estonia,2022-W46,Influenza,Influenza,total,tests,total,42
primary care sentinel,Estonia,2022-W46,Influenza,Influenza A,A (unknown),detections,total,2
primary care sentinel,Estonia,2022-W46,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Estonia,2022-W46,Influenza,Influenza B,B/Vic,detections,total,1
primary care sentinel,Estonia,2022-W46,RSV,RSV,RSV,detections,total,3
primary care sentinel,Estonia,2022-W46,RSV,RSV,RSV,positivity,total,7.1
primary care sentinel,Estonia,2022-W46,RSV,RSV,RSV,tests,total,42
primary care sentinel,Estonia,2022-W46,RSV,RSV untyped,NA,detections,total,3
primary care sentinel,Estonia,2022-W46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
primary care sentinel,Estonia,2022-W46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,9.5
primary care sentinel,Estonia,2022-W46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,42
primary care sentinel,Estonia,2022-W45,Influenza,Influenza,total,detections,total,2
primary care sentinel,Estonia,2022-W45,Influenza,Influenza,total,positivity,total,6.7
primary care sentinel,Estonia,2022-W45,Influenza,Influenza,total,tests,total,30
primary care sentinel,Estonia,2022-W45,Influenza,Influenza A,A(H3),detections,total,1
primary care sentinel,Estonia,2022-W45,Influenza,Influenza B,B (unknown),detections,total,1
primary care sentinel,Estonia,2022-W45,RSV,RSV,RSV,detections,total,2
primary care sentinel,Estonia,2022-W45,RSV,RSV,RSV,positivity,total,6.7
primary care sentinel,Estonia,2022-W45,RSV,RSV,RSV,tests,total,30
primary care sentinel,Estonia,2022-W45,RSV,RSV untyped,NA,detections,total,2
primary care sentinel,Estonia,2022-W45,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
